id,verdict,tag,conf,reason
194769 e2834946-f015-4ef4-947d-ea73e9c76df5,B,scope,0.7,One asks if infinite; the other includes a counterpoint.
24660 29da904c-be43-4137-949f-c8ec11b061ae,OK,scope,0.9,"Different focus: one on definition, the other on salary."
296350 b1a249fc-35a1-4d33-accf-9d90b156d3e3,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
316078 dfe63926-2d19-40cf-a4b0-cb559b40e786,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
195794 be28b51e-d62e-43ee-ada6-175426136d74,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
299029 0262846d-6379-4c1e-b684-56b6b12c20ef,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
151390 138360d4-d65f-44b8-a79d-47ed83457816,OK,scope,0.9,Both questions address user visibility on Instagram.
402452 c56dab89-d959-434b-9c85-087d8df3d056,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
256265 0d3b9bd5-3eda-46ce-81fe-e80e75fce62c,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
235526 d9b8fdd3-e76d-42b9-83d7-fafdff73f991,OK,scope,0.9,Questions address different aspects of car battery usage.
15810 5703dfb3-8a35-4e7e-96fc-575d5ff918d0,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
44461 38f30466-0b88-47ee-b429-0f53f3dea904,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
356431 2e394017-4937-40f7-bc39-27dff27a34a8,OK,scope,0.9,First question is more specific about C language.
317895 f3f558b3-addb-475d-8352-2ebe297a310c,OK,scope,0.9,Different aspects of VIT Vellore are addressed.
297180 1bdf9568-cb5b-47ec-bfb3-05462f7cf981,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
341015 79de3216-a4c4-4c5d-9c2d-8d0a2dde6933,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
296454 617d9023-7476-4ef0-bf27-450ef294a261,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
84685 501dc81d-7066-41a2-8f18-5c789e244532,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
207441 e9f6d0d4-a488-4131-a66b-b80bfb8b0135,B,scope,0.7,"One asks for the best, the other for multiple options."
102032 b4ec67f7-053f-4abd-b591-dbd6a07b3fc8,A,scope,0.9,"One asks about learning, the other about necessity."
39420 6a8d2c00-1bd8-4610-a61b-0ccbed6eb1d8,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
377175 b6da75d2-2e0e-4e68-a1bc-e95a96c3721b,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
306390 2fa70b83-d808-4d41-8fbf-82cb3754475a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
84345 c6a6e55c-8f35-4725-a95c-9e75e735868a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
339362 d4a9b114-1b5d-41b0-a389-5d1ab7ccc027,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
205025 bb0a5f72-c65f-4c88-a522-730e71841c71,OK,lexical_gap,0.9,Both questions ask for a foolish action.
307781 67707f9c-519c-46f8-8e3c-880177396c81,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
19481 7434a086-ab9f-4f01-8a6f-7c4630dc5755,OK,unrelated,0.9,Questions address different concerns about arms.
307791 5a85d513-39f7-40fc-baec-2830a3109936,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
205249 16a4344d-7b22-4dcc-ba25-d52bd7e9975c,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
151026 e4cf4725-aa19-42e7-959d-83de098dc60f,OK,scope,0.9,Different scopes: one is specific to eyelids.
282901 4004a611-ec90-4a71-a359-54ce6df0eee3,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
112295 4cd4d469-db48-463e-b232-b0b035b3b26b,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
363296 bcd1ff83-e084-4d1a-8601-87278cfdfbb3,OK,scope,1.0,Questions address different aspects of public limited companies.
246980 f4f1237f-1f87-4a72-95ff-f2f13b0509f7,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
39585 a3366cc8-1bf2-45aa-9f93-df4449ff8253,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
63842 b25dc7db-ce41-44b7-8be8-b29bb77b13f8,OK,unrelated,1.0,Questions are about entirely different topics.
275613 6d1d7f51-6a2a-4158-81a0-f80d628a8560,OK,scope,0.9,"Different download speeds and contexts, but related issues."
284439 82a3b8ba-3e5a-4d58-b30c-d6094057610a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
77523 dd7a5b4b-c660-4125-b024-0939b180b75a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
11430 556602f1-e193-4f92-8da1-4f41c523e545,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
160619 941d6c41-dd1b-4e5a-9344-f41aba43d240,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
191593 d29e8960-40dc-4a57-ae30-90f0c48b2ac6,OK,scope,0.9,Questions address different economic theories.
65337 c2e25767-2ec3-4d40-b896-aaf0eef8577e,OK,scope,0.9,Both questions seek project ideas for mechanical engineering.
281858 4f9badc7-a048-48d3-8b6a-054e121607fb,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
363449 565326a7-f7b0-43ec-a046-2019ff9296ec,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
82592 5f7b9f8d-92e8-4ead-9f07-74a3864cebba,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
58811 fbab4516-b9da-44b0-a482-46cce276121b,OK,scope,0.9,Both questions address heater issues but differ in specificity.
106098 9ec3c29a-1344-4130-a61b-d1b4e5aac913,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
281644 0cef0b79-001e-40e3-9d12-38155ae87cd8,OK,lexical_gap,0.9,Both questions seek methods to learn Python.
32793 25b24314-75f8-4c0b-b333-650550dc2a9d,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
42387 d9ba5ac3-39a0-4faf-9c5c-bf1318f92c3a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
20001 f782f881-c040-4594-ab5d-4d301f673d8e,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
2047 6e4690a3-d56c-46d7-8b04-9086182900e5,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
40224 ac2cd8de-28f3-4611-8153-1acb59689caf,OK,unrelated,0.9,Questions address different aspects of Naruto.
367678 fd839837-8e2c-4a6e-aaf7-835d0be5349d,OK,scope,0.9,Both questions ask about preparing for similar exams.
121392 e06fa77d-64ce-4012-918e-69dfd8e4d0b2,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
125841 9a44e54e-8310-44a8-b57a-6214d8fc2382,OK,unrelated,1.0,Questions address different topics entirely.
234399 9246e732-cea1-480b-bf4e-14e3770a5fed,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
309514 799bc9f6-9802-4287-911f-27f2162d0d4c,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
272875 00434e74-a503-44f4-b1ed-8b1f9ed6a2f3,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
6997 86fbd879-017a-4aad-b699-4330110ba90c,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
177069 024cb809-87c3-4303-b27e-11c815f78389,OK,unrelated,1.0,Questions address different subjects about Mughal emperors.
355342 7a153789-104b-4143-9b8d-35e1d7f0df87,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
126877 4db94c31-0f5f-49d7-824e-858fdea4272d,OK,identical,1.0,Both questions ask about near-death experiences.
221073 47121dd0-700f-481f-83ab-a2f862f851d6,A,scope,0.9,Second question is more specific than the first.
130161 2a685c06-050d-4b4a-a9e9-ce23287a6081,OK,scope,0.9,Second question specifies 'for doing something'.
149673 9150f7e9-46a3-4431-b396-e753c188e7e4,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
42476 88fdd84f-5dbb-48a4-9790-67831560e748,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
90868 611b9d1c-5fb3-4674-9773-c1d06da93381,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
179049 9f38a8cc-9e01-43e7-91b2-14b875b1ae6b,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
19023 d543b31a-4534-46b5-a6b4-b8ece9a46f9b,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
226929 1e5fae6e-7f8c-4d50-a902-009b3225da1f,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
261031 6a89956f-0318-46eb-8fc0-5589daf548f1,OK,lexical_gap,0.9,Both questions ask about women's sounds during sex.
336919 405eceef-3d73-46e1-a76e-7bd6c1f045a5,B,scope,0.7,Different focus on time and context of replacement.
53388 4b972aee-12f5-458f-82ce-d40f5b4123aa,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
25917 dad95701-c210-4883-a9bd-2558fa776c1e,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
203767 2ee0aaeb-c6f1-4917-afe9-95a3f814f649,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
215256 05f21597-e8b4-4aa7-9842-8f59d402af6b,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
339781 445a93f8-9a13-42cd-95fa-199fc8e5c3cf,B,scope,0.7,Second question adds specifics about time spent.
302175 a4cb05bb-9dbf-4d54-a8cf-7395c89f2066,OK,scope,0.9,Different focuses on sovereignty concepts.
388413 1a068a45-b8a7-455c-8a55-8f033c9a1933,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
234840 3770f6ab-a82e-4e04-9803-21087f0f5a7c,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
91205 5ac17c4c-5f4d-467d-b54f-fb82dfd15ceb,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
484 73127390-00e2-4075-a4a7-bab0e2ae6a70,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
172576 1eea1223-9441-44cd-b3d4-224efc536c5a,OK,scope,0.9,"One is general, the other specifies quantity."
194992 feeca144-5226-446b-8464-1a7af62c1887,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
373948 2497fb30-7547-4d60-a358-98a1f0e4163b,B,scope,0.7,Different focus on reasons for fighting vs losing.
86339 5fe4e4c1-1f57-412e-a3f3-45c2cfd04cda,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
342977 8c95d279-5716-425e-8d34-c5d0f73fd6d9,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
248099 ae2b909a-71a3-4f55-8f5d-08303072698b,OK,unrelated,1.0,Questions are about entirely different topics.
235215 9aebf0a6-651d-4476-b8f1-c5092a717c3e,A,scope,0.9,Both questions ask about job seeking in software development.
161699 aa62bcc2-456e-4c9e-b4f5-f58f9df55aae,OK,identical,1.0,Both questions ask for a preference between actors.
283075 25a1ee73-7731-4867-b693-a2c80c036a68,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
336005 b56838da-e886-4424-90e8-e4bcffce510a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
15502 c3af6d98-efc8-43cb-9b09-ab62d1658df7,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
203285 d74a53d4-8864-4752-a370-525fb531906a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
60120 64721312-cf8d-49b8-b5ab-e2590805977d,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
195294 47f402b3-a431-49a4-9d50-8e324c138098,OK,scope,0.9,Questions address different aspects of Modi's popularity.
336834 8d8989b8-a1c3-4ea2-8372-6a715d5743a4,OK,scope,0.9,Different timeframes make them distinct questions.
174016 7f4bf31c-983f-467b-a4df-62b5a2e4b219,B,scope,0.7,Different perspectives on walking time.
164989 2fb14b87-5048-4433-b052-bafca3fc8ea1,OK,unrelated,1.0,Questions address different topics entirely.
16634 24ccba18-d499-4fda-80ed-999a1bf6dc4c,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
59240 b724a8ea-f03c-4173-9b34-518e7b29730a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
260110 2c997d86-d7b9-48a8-a8fb-fc45b194054d,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
8262 f1f95923-77e3-4240-afbc-0593b11dc8b4,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
196778 4eb01a2f-41fe-4521-84ad-4dc7642b2d4a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
7599 bbc382eb-b1a2-46d7-80e9-139dde062a4f,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
36549 4e5b642a-c768-4879-8c8f-cf51c01624e3,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
227503 379ac25c-3f0f-46b2-abd4-be442d78f1c3,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
279954 999c086e-22d8-472d-b8ca-161f5b9cb7fa,A,scope,0.9,Questions differ in subject specificity.
2134 af09a352-cf3d-4b56-901d-c776ef6d6563,OK,scope,0.9,One question is more specific than the other.
268858 af24c7b3-d808-4044-af13-4614f0b25a95,B,scope,0.7,Different focus on belief in astrology vs numerology.
149951 a842e573-09ef-4230-a11a-043bdd172326,A,scope,0.9,Different scopes regarding war and nuclear weapons.
240788 1083f292-6425-4f1a-8c4d-77fac0f9b577,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
208724 bf53301d-0196-4285-b194-55683f6855d7,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
124957 7b58232a-8b40-44a4-8720-48b1b4c16c42,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
264495 521f1992-6688-494a-9faa-ff356657614b,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
19364 f2081e37-604e-4ebe-b851-0f2e0a99c1f4,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
375186 bbea08c0-a0da-4664-898e-68550fe1ca75,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
51144 c775614f-49d9-4b85-b60e-ad531337f083,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
46528 ccf21585-dc9a-427c-b73c-f9245e883d05,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
168111 2d986689-4ab2-4f87-b1c3-e2d02b830c76,OK,unrelated,0.9,Questions address different aspects of IRS audits.
310963 8a92f22f-8ad6-49a4-a5b2-f8e7eeceedba,OK,scope,0.9,Both questions ask for recommendations on Wattpad.
138564 ed623c18-f172-4a12-b18f-f081290d4db0,OK,scope,1.0,Different questions about Al Pacino's birthplace and birthdate.
271705 cd393f71-684a-484c-9d0c-170503de8382,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
388646 1827fa32-7737-4c1c-b40e-6ab9dd9cfc54,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
387168 550089e5-f0b3-472e-8a65-ad7ea440a162,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
151086 2a604397-c138-4957-a3d0-28e20b8266e0,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
372678 ec1d4066-4326-4cb7-be9b-d529a2b954ab,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
295181 8d42f156-a263-41f0-a5e9-29619befc2ea,A,scope,0.9,Different specificity about the election year.
111976 89e04ab3-dc9f-47bd-bba9-60d139f75432,A,scope,0.9,"One asks for the greatest, the other for the second."
152462 bd9e2d0d-c31f-459d-af0d-e59edee7c1cc,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
124306 0215658f-9ad8-4440-b1be-dbbcec996490,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
319501 79d12776-88ab-461c-9b38-6515faf4a1d2,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
266877 ed9e8729-90cd-4edc-bbc3-217738c4087e,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
366794 494c56f7-db6f-412c-81c3-dc08c6c4bc09,B,scope,0.7,Different focus on plants vs. trees.
225780 41e1fbdb-f5ad-4e50-9dba-2b3934ba0c6a,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
53236 278a0231-bbc9-433d-8861-0a335ea4efa7,B,scope,0.7,Different subjects imply varying perspectives on love.
246100 548d5edc-9d96-4b85-ac1d-0437223c58c1,B,scope,0.7,Second question omits the blank state aspect.
145316 0ce30376-fead-4f61-8491-d22804971e16,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
254811 054d300d-9c97-4923-967a-7e5aea1828be,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
400722 30a3234f-1fcd-4415-b9b8-7467aab4d6c1,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
229273 d95191d0-6d25-444b-a6e9-f4c5086b55bf,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
393862 8c1899d0-7bea-434e-a0d4-805758fbf5c9,OK,identical,0.9,Both questions ask for hotels in Bhopal.
26099 adde321f-6d5d-49f4-94d4-9abf37fa24de,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
221440 8e628b49-4b47-4bf4-ada3-4929b9c35b21,OK,identical,1.0,Both questions ask about starting to learn Computer Science.
189734 33eff7fc-57e4-4c80-88f8-0ea07590206f,B,scope,0.7,Different focus on self vs. others' diagnosis.
247400 177679bc-07b1-441a-b962-fc4f22ebeec2,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
139110 d4097748-877f-4d40-add7-aa536ffde920,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
287702 cd30f0fd-358f-445c-8ce5-7f7c3557d488,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
114604 8ed87f0a-53d9-4403-a4b8-24027b56f656,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
213825 30e4e40c-0afd-42d2-97f6-6871e037aa00,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
187825 c40057a8-51f7-41c3-92ee-82b8fecd0132,OK,entity,0.9,Different locations imply different providers.
96016 0cef35a5-4e69-4f62-bea4-9732d84badd1,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
132789 2b2b06f2-2cc6-4e6d-958a-2b131ede43fd,B,scope,0.7,Different contexts for weight loss goals.
35024 d5cea804-f88b-49cf-8ade-0569e727ca31,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
370331 0dfb95d6-3fcb-48a1-acb3-cdf328b4a5d9,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
168562 9f61a92b-c076-49de-8d1f-b6c2c9b9733c,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
387938 85055888-2dae-4907-837a-6f17346fcec1,OK,scope,0.9,Both questions ask about the best IQ tests.
41499 9f1fb1d9-eea8-42d6-9120-af3e35dabd50,OK,unrelated,1.0,Questions address different topics entirely.
225321 e4aa2249-c87f-4bd6-a22e-9c4764c4fe06,B,scope,0.7,Different years and specific knowledge requirements.
258215 3215741e-dedb-4c88-b847-8b42e8909044,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
231068 b3a7e6fe-e584-4c35-ba46-aa56b8962535,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
331468 3c7abbe9-f0cc-4c23-a511-2be66b393003,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
242742 7f17b846-9482-434b-98d9-3a76167971f8,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
315115 aa9bb87a-7b33-49c4-a606-a3fbf71b681d,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
187655 d3dba3e7-2389-4aea-8dcc-69180ef59424,OK,scope,0.9,Both questions address politeness in referring to black people.
340266 4294ecf1-2111-40db-b647-0b1ba3105a64,OK,unrelated,1.0,Questions are about entirely different topics.
160737 3aba7033-d3f1-49a5-a0ac-496fdd69c678,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
116650 25878de6-14a6-4657-a1da-cc04bec9901c,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
45242 d5a7fbb3-e544-455a-b000-f234ee843249,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
148366 801ae318-fceb-4576-88d2-9dd6d545cf38,ERR,ERR,,Error code: 429 - {'error': {'message': 'Rate limit reached 
303393 493be4b4-2c6e-45e0-8959-804fcf3ed1b0,OK,lexical_gap,0.9,Both questions ask about permanently removing dandruff.
191370 661fe624-53d1-48b8-9be9-4699dac8e075,OK,lexical_gap,0.9,Both questions ask about managing social anxiety.
